carat,cut,color,clarity,depth,table,price,x,y,z,latitude,longitude 
0.41,Premium,E,VVS1,61.2,62.0,1241,4.78,4.76,2.92,41.4372222,-71.5019444
0.42,Premium,D,VVS2,,59.0,1241,4.76,4.73,2.98,39.3111111,-94.9222222
0.51,Good,E,SI1,,59.0,1241,5.13,5.06,3.24,41.325775,-73.659061
0.5,VeryGood,I,VS1,63.0,55.0,1242,5.07,5.09,3.2,34.1363889,-118.7736111
0.53,Good,H,SI1,,55.0,1242,,,3.3,38.2541667,-85.7594444
0.53,Premium,H,SI1,59.4,60.0,1242,5.26,5.24,3.12,64.133333,-21.933333
0.53,Good,H,SI1,63.7,55.0,1242,5.15,5.12,3.27,41.4902778,-72.2758333
0.53,Premium,F,SI2,60.5,60.0,1242,5.23,5.19,3.15,45.6388889,-122.6602778
0.53,Premium,F,SI2,62.5,57.0,1242,5.17,5.11,3.21,41.8238889,-71.4133333
0.51,VeryGood,G,SI1,62.7,59.0,1243,5.07,5.13,3.2,34.2255556,-77.945
0.51,VeryGood,F,SI2,62.3,55.0,1243,5.13,5.15,3.2,43.6525,-73.8013889
0.46,VeryGood,E,VS2,62.2,58.0,1243,4.95,4.99,3.09,47.8108333,-122.3761111
0.53,Ideal,I,VS2,62.3,57.0,1243,5.15,5.18,3.22,49.25,-123.133333
0.56,Ideal,D,SI2,61.3,56.0,1243,5.3,5.33,3.26,40.7597222,-74.4175
0.53,Ideal,D,SI2,61.7,55.0,1243,5.2,5.24,3.22,42.1344444,-73.8922222
0.56,Ideal,D,SI2,62.2,55.0,1243,5.29,5.32,3.3,45.5236111,-122.675
0.47,Good,F,VS1,60.0,60.1,1243,5.04,5.06,3.03,42.466373,-72.579511
0.47,Good,F,VS1,59.0,60.2,1243,5.04,5.09,2.99,64.7511111,-147.3494444
0.34,Ideal,E,IF,62.0,56.0,1243,4.51,4.49,2.79,40.3272222,-76.0113889
0.34,Ideal,E,IF,61.7,56.0,1243,4.48,4.46,2.76,39.5297222,-119.8127778
0.34,Ideal,E,IF,62.0,56.0,1243,4.5,4.47,2.78,42.0652778,-71.2483333
0.41,Ideal,E,VVS2,61.6,56.0,1243,4.8,4.78,2.95,42.7261111,-87.7827778
0.5,VeryGood,D,SI2,63.4,59.0,1243,5.03,5.0,3.18,51.514125,-0.093689
0.5,VeryGood,D,SI2,63.2,56.0,1243,5.05,5.01,3.18,35.6144444,-88.8138889
0.41,Ideal,H,IF,,55.0,1243,,4.76,2.95,20.8947222,-156.47
0.41,Ideal,H,IF,62.9,54.0,1243,4.74,4.71,2.97,40.3408333,-76.4116667
0.41,Ideal,H,IF,62.1,56.0,1243,4.76,4.74,2.95,38.907231,-77.036464
0.41,Ideal,E,VVS2,60.0,57.0,1243,4.85,4.81,2.9,36.204824,138.252924
0.41,Premium,E,VVS2,60.9,60.0,1243,4.82,4.81,2.93,34.8027778,-86.9716667
0.41,Ideal,E,VVS2,62.2,54.0,1243,4.79,4.76,2.97,50.94652,-119.258618
0.41,Ideal,E,VVS2,61.4,56.0,1243,4.81,4.77,2.94,25.9327778,-80.1627778
0.41,Ideal,E,VVS2,61.0,56.0,1243,4.82,4.79,2.93,38.7525,-122.6138889
0.41,Ideal,E,VVS2,61.5,55.0,1243,4.83,4.79,2.96,38.7077778,-122.9013889
0.41,Ideal,E,VVS2,61.1,56.0,1243,4.85,4.8,2.95,44.1858333,-88.4625
0.41,Ideal,E,VVS2,62.8,54.0,1243,4.77,4.72,2.98,40.5186111,-74.4125
0.41,Premium,E,VVS2,61.8,59.0,1243,4.78,4.74,2.94,40.320081,-80.006519
0.41,Ideal,E,VVS2,61.9,56.0,1243,4.78,4.75,2.95,36.7222222,-80.8230556
0.41,Ideal,E,VVS2,62.3,56.0,1243,4.78,4.75,2.97,42.2702778,-74.3033333
0.41,Ideal,E,VVS2,61.8,57.0,1243,4.8,4.75,2.95,43.6136111,-116.2025
0.41,Ideal,E,VVS2,60.9,56.0,1243,4.81,4.75,2.91,40.2736111,-76.8847222
0.41,Ideal,E,VVS2,61.4,57.0,1243,4.79,4.76,2.93,34.2255556,-77.945
0.41,Ideal,E,VVS2,62.0,56.0,1243,4.76,4.72,2.94,34.0658333,-84.6769444
0.5,Ideal,D,SI2,62.8,56.0,1243,5.06,5.03,3.17,38.0494444,-122.1575
0.5,Premium,D,SI2,62.6,58.0,1243,5.04,4.96,3.13,35.0461111,-83.8180556
0.51,VeryGood,F,SI1,63.4,58.0,1244,5.06,5.1,3.22,40.2322222,-76.885
0.57,VeryGood,E,SI2,59.7,57.0,1244,5.4,5.48,3.25,53.716667,-0.333333
0.52,Good,F,SI1,63.8,56.0,1244,5.07,5.12,3.25,33.8755556,-84.7622222
0.52,Good,G,SI1,63.3,57.0,1244,5.08,5.11,3.22,39.9347222,-75.0311111
0.52,Good,G,SI1,63.6,56.0,1244,5.07,5.09,3.23,47.1855556,-122.2916667
0.52,Good,G,SI1,63.3,55.0,1244,5.07,5.1,3.22,48.9466667,-122.4508333
0.52,VeryGood,G,SI1,62.8,61.0,1244,5.11,5.14,3.22,39.0638889,-108.55
0.52,VeryGood,G,SI1,59.6,62.0,1244,5.18,5.23,3.1,33.6083333,-117.7444444
0.52,VeryGood,F,SI1,58.6,61.0,1244,5.28,5.3,3.1,38.2325,-122.6355556
0.52,Premium,F,SI1,59.5,59.0,1244,5.24,5.31,3.14,42.4775,-83.0277778
0.67,VeryGood,E,SI2,63.1,58.0,1244,5.62,5.53,3.53,43.5247222,-73.2522222
0.5,Ideal,I,VS2,62.5,55.0,1244,5.05,5.09,3.17,38.6272222,-90.1977778
0.57,Ideal,E,SI2,62.1,55.0,1244,5.34,5.36,3.32,35.6869444,-105.9372222
0.47,Premium,H,VS1,60.3,61.0,1244,5.05,5.04,3.04,40.8616667,-80.2866667
0.46,VeryGood,E,VS2,62.6,58.0,1245,4.91,4.96,3.09,-37.813938,144.963425
0.43,Ideal,H,IF,62.2,55.0,1245,4.84,4.87,3.02,44.9583333,-124.0166667
0.43,VeryGood,E,VVS2,60.8,57.0,1245,4.89,4.92,2.98,27.2936111,-80.3505556
0.43,Ideal,E,VVS2,62.0,57.0,1245,4.84,4.87,3.01,40.0394444,-84.2033333
0.42,Ideal,G,VVS1,62.8,55.0,1245,4.78,4.8,3.01,47.0380556,-122.8994444
0.38,Ideal,E,VVS1,61.9,53.7,1245,4.66,4.67,2.89,39.7683333,-86.1580556
0.38,Ideal,E,VVS1,62.4,53.2,1245,4.62,4.66,2.9,33.654533,-117.596775
0.44,Ideal,I,VS1,61.4,55.0,1245,4.89,4.92,3.01,41.2330556,-80.4936111
0.52,Ideal,H,SI1,61.7,55.0,1245,5.17,5.21,3.2,51.883333,0.9
0.53,Ideal,H,SI1,61.1,55.0,1245,5.24,5.28,3.21,38.9516667,-92.3338889
0.46,Good,G,VVS2,60.2,60.5,1245,4.98,5.04,3.02,41.4952778,-79.4561111
0.44,VeryGood,E,VS1,62.2,58.0,1246,4.8,4.85,3.0,32.3413889,-90.3216667
0.54,Ideal,E,SI2,60.4,57.0,1246,5.27,5.33,3.2,40.684963,-80.107138
0.54,Ideal,E,SI2,60.7,56.0,1246,5.25,5.3,3.2,34.1425,-118.2541667
0.54,Ideal,E,SI2,60.6,57.0,1246,5.25,5.28,3.19,45.5608333,-94.1622222
0.45,Good,G,VS1,60.7,60.4,1246,4.94,4.98,3.01,33.6888889,-78.8869444
0.55,Premium,H,SI2,62.4,56.0,1246,5.23,5.2,3.25,44.9430556,-123.0338889
0.49,Ideal,G,VS2,61.1,57.0,1246,5.12,5.09,3.12,34.9852778,-80.5497222
0.53,Good,E,SI1,,59.0,1246,5.39,5.37,3.05,39.6836111,-75.75
0.42,VeryGood,E,VS1,,57.8,1247,4.8,4.83,3.03,39.629619,-106.071294
0.59,VeryGood,F,SI2,,59.0,1247,5.53,5.57,3.25,32.2216667,-110.9258333
0.35,Premium,D,VVS1,60.8,58.0,1247,4.55,4.53,2.76,34.7302778,-86.5861111
0.35,Ideal,D,VVS1,61.5,57.0,1247,4.55,4.52,2.79,36.8466667,-76.2855556
0.57,Premium,H,SI1,61.6,58.0,1247,5.37,5.34,3.3,33.6888889,-78.8869444
0.57,Ideal,H,SI1,62.1,57.0,1247,5.32,5.3,3.3,36.0725,-79.7922222
0.54,Ideal,D,SI2,61.3,57.0,1247,5.27,5.24,3.22,38.4327778,-90.3775
0.57,Premium,F,SI2,60.4,58.0,1247,5.4,5.37,3.25,39.7441667,-83.8086111
0.54,VeryGood,H,SI1,61.0,57.0,1248,5.22,5.27,3.2,28.0833333,-80.6083333
0.59,Ideal,E,SI2,61.6,54.0,1248,5.42,5.45,3.35,45.4944444,-122.8658333
0.55,Ideal,H,SI1,61.5,54.0,1248,5.3,5.33,3.27,46.2113889,-119.1361111
0.39,Ideal,E,IF,62.5,57.0,1248,4.7,4.74,2.95,32.4486111,-99.7327778
0.31,Premium,D,IF,60.2,59.0,1248,4.42,4.39,2.65,33.8491667,-118.3875
0.52,Premium,G,SI1,62.6,58.0,1249,5.13,5.1,3.2,38.3363889,-75.0852778
0.41,VeryGood,E,VVS2,,60.0,1249,4.75,4.77,2.93,43.0730556,-89.4011111
0.41,VeryGood,E,VVS1,62.9,58.0,1249,4.72,4.75,2.98,40.2572222,-74.3961111
0.54,Good,D,SI2,63.2,57.0,1249,5.16,5.19,3.27,25.8191667,-80.3555556
0.52,Premium,G,SI1,62.7,58.0,1249,5.13,5.07,3.2,37.0297222,-76.3455556
0.52,Premium,G,SI1,60.6,61.0,1249,5.19,5.17,3.14,32.7152778,-117.1563889
0.49,Fair,D,VS2,57.5,68.0,1249,5.18,5.11,2.96,32.7947222,-116.9616667
0.5,Ideal,E,SI1,60.6,57.0,1250,5.19,5.14,3.13,25.7738889,-80.1938889
0.6,VeryGood,E,SI2,63.2,60.0,1250,5.32,5.28,3.35,20.7333,77.0
0.6,VeryGood,E,SI2,63.2,60.0,1250,5.32,5.28,3.35,43.866667,-79.433333
0.4,VeryGood,E,VS1,62.7,55.0,1250,4.69,4.72,2.95,44.8925,-119.1425
0.5,VeryGood,F,SI1,62.8,56.0,1250,5.03,5.06,3.17,45.5236111,-122.675
0.5,VeryGood,F,SI1,62.7,59.0,1250,5.04,5.07,3.17,44.9444444,-93.0930556
0.5,VeryGood,F,SI1,61.2,61.0,1250,5.06,5.1,3.11,33.785795,-118.264357
0.5,VeryGood,F,SI1,62.3,60.0,1250,5.07,5.11,3.17,48.4,-89.233333
0.53,VeryGood,F,SI1,59.6,58.0,1250,5.28,5.33,3.16,38.3497222,-81.6327778
0.51,Premium,G,SI1,62.0,56.0,1250,5.14,5.12,3.18,40.7555556,-73.5880556
0.5,Premium,F,SI1,62.2,59.0,1250,5.07,5.03,3.14,39.2461111,-94.4188889
0.4,Ideal,E,VS1,62.4,58.0,1250,4.7,4.72,2.94,39.2866667,-86.7625
0.6,Ideal,H,SI2,61.7,54.0,1250,5.44,5.48,3.37,39.7908333,-77.1097222
0.52,Ideal,F,SI1,61.6,57.0,1250,5.16,5.19,3.19,34.0522222,-118.2427778
0.54,Good,E,SI2,63.8,54.0,1250,5.18,5.17,3.3,45.7838889,-84.7277778
0.54,Ideal,E,SI2,62.1,56.0,1250,5.22,5.18,3.23,29.9116667,-95.0619444
0.54,Premium,E,SI2,61.9,58.0,1250,5.24,5.19,3.23,33.0580556,-112.0469444
0.54,VeryGood,E,SI2,63.4,56.0,1250,5.18,5.14,3.27,42.1155556,-75.9591667
0.43,Ideal,F,VVS2,62.2,55.0,1250,4.85,4.83,3.01,-40.900557,174.885971
0.43,Ideal,F,VVS2,61.8,57.0,1250,4.85,4.83,2.99,36.1397222,-120.3591667
0.43,Ideal,F,VVS2,61.9,56.0,1250,4.84,4.82,2.99,47.1041667,-122.4333333
0.43,Premium,F,VVS2,61.6,60.0,1250,4.86,4.82,2.98,44.5038889,-72.9980556
0.43,Ideal,F,VVS2,61.9,56.0,1250,4.87,4.82,3.0,52.33072,-0.905283
0.6,Ideal,G,SI2,59.1,56.0,1250,5.58,5.52,3.28,21.35,-157.7208333
0.85,Fair,H,I1,66.9,54.0,1250,5.98,5.75,3.94,33.4222222,-111.8219444
0.5,Ideal,D,SI2,61.0,57.0,1250,5.15,5.12,3.13,43.9786111,-90.5038889
0.5,Ideal,D,SI2,62.3,54.0,1250,5.11,5.06,3.17,43.9013889,-70.4708333
0.51,Premium,H,SI1,61.6,56.0,1250,5.19,5.14,3.18,40.7933333,-77.8602778
0.51,VeryGood,H,VS2,59.8,57.0,1251,5.22,5.25,3.13,33.4483333,-112.0733333
0.48,VeryGood,F,VS2,61.1,58.0,1251,5.05,5.11,3.11,39.99,-77.3108333
0.31,Ideal,D,IF,,56.0,1251,4.39,4.42,2.69,29.1869444,-82.1402778
0.42,Ideal,G,IF,62.0,57.0,1251,4.8,4.82,2.98,49.316667,-123.066667
0.46,Ideal,E,VS2,62.1,57.0,1251,4.93,4.89,3.05,39.2619444,-84.82
0.46,Ideal,H,VS2,61.5,55.0,1252,4.98,5.01,3.07,45.163143,18.011608
0.4,Ideal,E,VS1,61.3,56.0,1252,4.76,4.8,2.93,42.6583333,-83.15
0.32,Good,D,IF,57.8,56.0,1252,4.55,4.65,2.66,42.7677778,-78.6136111
0.62,Premium,G,SI1,59.3,58.0,1253,5.6,5.56,3.31,28.459497,77.026638
0.56,Ideal,H,SI1,60.3,58.0,1253,5.35,5.4,3.24,40.2736111,-76.8847222
0.5,Fair,D,SI1,64.6,59.0,1253,4.93,4.95,3.19,39.3419444,-78.7569444
0.62,Premium,J,VS2,,59.0,1253,5.52,5.42,3.35,41.6333333,-87.6330556
0.44,Premium,F,VVS2,61.6,58.0,1253,4.89,4.85,3.0,-3.731862,-38.52667
0.44,Ideal,F,VVS2,60.9,55.0,1253,4.96,4.92,3.01,44.26,-72.5758333
0.5,Premium,H,VS1,62.7,59.0,1253,5.03,4.98,3.14,-30.296261,153.11351
0.59,VeryGood,H,SI2,61.2,60.0,1254,5.38,5.43,3.31,33.6888889,-78.8869444
0.51,Ideal,G,SI1,61.5,55.5,1254,5.13,5.19,3.17,36.6777778,-121.6544444
0.4,Good,D,VS1,56.3,59.0,1254,4.94,4.97,2.79,36.6177778,-121.9155556
0.35,Ideal,E,IF,61.4,56.0,1254,4.56,4.53,2.79,48.187056,-122.507847
0.35,Ideal,E,IF,62.2,56.0,1254,4.52,4.51,2.81,40.95321,-72.73037
0.45,Good,G,VVS1,64.0,57.0,1254,4.86,4.82,3.1,34.0522222,-118.2427778
0.41,VeryGood,F,IF,63.3,56.0,1255,4.69,4.75,2.99,36.8688889,-94.3677778
0.54,VeryGood,F,SI1,63.0,57.0,1255,5.18,5.23,3.28,47.6447222,-122.6936111
0.51,Good,D,SI1,,58.0,1255,5.03,5.06,3.23,51.14869,-0.9872
0.58,Ideal,H,SI1,62.2,57.0,1255,5.34,5.37,3.33,42.9169444,-83.5063889
0.53,Ideal,H,SI1,61.9,56.0,1255,5.17,5.23,3.22,26.2375,-80.125
0.53,Ideal,G,SI1,61.8,58.0,1255,5.16,5.19,3.2,39.7136111,-82.5994444
0.53,Ideal,G,SI1,62.0,60.0,1255,5.18,5.2,3.22,42.4791667,-71.1527778
0.44,Ideal,H,IF,62.0,57.0,1255,4.87,4.91,3.02,37.5175,-76.9791667
0.39,Good,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93,34.1083333,-117.2888889
0.61,Ideal,E,I1,63.4,57.0,1255,5.43,5.37,3.42,41.447569,-71.524667
0.61,Premium,G,SI1,60.8,60.0,1255,5.42,5.42,3.31,44.1719444,-72.6513889
0.7,Good,H,I1,57.4,63.0,1255,5.89,5.8,3.36,47.9033333,-91.8669444
0.55,Ideal,F,SI2,61.1,56.0,1256,5.29,5.32,3.24,41.9852778,-72.4466667
0.46,VeryGood,E,VS1,62.9,52.0,1257,4.9,4.95,3.1,43.6275,-89.7708333
0.59,VeryGood,I,SI1,61.7,55.2,1257,5.39,5.41,3.33,43.0302778,-83.1661111
0.59,VeryGood,J,VS2,60.8,56.6,1257,5.42,5.47,3.31,35.4866667,-80.8602778
0.33,Ideal,D,VVS1,60.5,56.0,1257,4.5,4.53,2.73,33.0580556,-112.0469444
0.64,Ideal,I,SI2,61.2,55.0,1257,5.54,5.6,3.41,42.5030556,-83.1836111
0.4,Ideal,G,IF,61.1,56.0,1257,4.76,4.79,2.92,48.9938889,-122.7458333
0.4,Ideal,G,IF,61.5,57.0,1257,4.72,4.76,2.91,36.3341667,-82.8369444
0.38,Premium,F,VVS1,61.6,58.0,1257,4.65,4.61,2.85,33.2336111,-82.2325
0.38,Ideal,F,VVS1,61.9,54.0,1257,4.7,4.67,2.9,47.6063889,-122.3308333
0.38,Premium,D,VVS2,61.9,56.0,1257,4.65,4.63,2.87,50.854957,3.127457
0.38,Ideal,D,VVS2,61.5,57.0,1257,4.67,4.63,2.86,33.6680556,-117.3263889
0.38,Ideal,F,VVS1,62.2,57.0,1257,4.68,4.64,2.9,36.6691667,-97.8008333
0.38,Premium,F,VVS1,61.6,58.0,1257,4.66,4.63,2.86,40.712784,-74.005941
0.38,Premium,F,VVS1,59.2,58.0,1257,4.8,4.76,2.83,40.9466667,-124.0994444
0.38,Ideal,D,VVS2,61.5,56.0,1257,4.66,4.64,2.86,46.2069444,-119.7677778
0.38,Premium,D,VVS2,60.0,62.0,1257,4.73,4.7,2.83,50.06465,19.94498
0.5,VeryGood,D,SI1,63.5,57.0,1257,5.09,5.05,3.22,40.6583333,-74.3
0.38,Ideal,D,VVS2,61.3,56.0,1257,4.73,4.63,2.87,-16.409047,-71.537451
0.5,Fair,G,VS1,65.7,63.0,1257,4.97,4.87,3.23,46.388838,-90.736296
0.5,Fair,G,VS1,67.6,56.0,1257,5.02,4.89,3.35,40.3977778,-105.0744444
0.5,Good,D,SI1,63.9,56.0,1257,5.02,4.93,3.18,46.6022222,-120.5047222
0.57,Premium,F,SI1,61.1,60.0,1257,5.44,5.33,3.24,33.5386111,-112.1852778
0.46,VeryGood,F,VS2,59.9,55.0,1258,5.06,5.08,3.04,45.445,-93.9986111
0.56,Good,D,SI2,63.2,54.0,1258,5.24,5.26,3.32,29.7855556,-95.8241667
0.57,Ideal,I,VS2,61.6,54.0,1258,5.35,5.4,3.31,32.624539,-115.452262
0.59,Ideal,G,SI2,60.6,56.0,1258,5.44,5.46,3.3,21.3069444,-157.8583333
0.54,Ideal,I,VS2,61.5,55.0,1259,5.25,5.29,3.24,34.2783333,-119.2922222
0.54,Ideal,I,VS2,61.1,55.0,1259,5.27,5.31,3.23,38.7744444,-75.1397222
0.5,Ideal,E,SI1,62.4,56.0,1259,5.03,5.07,3.15,38.1141667,-82.6033333
0.41,Ideal,G,IF,62.4,54.0,1259,4.77,4.82,2.99,35.8163889,-91.9091667
0.41,Ideal,G,IF,61.6,55.0,1259,4.78,4.83,2.96,46.9005556,-102.045
0.41,Ideal,G,IF,62.4,54.0,1259,4.76,4.79,2.98,43.193852,-71.572395
0.41,Ideal,G,IF,61.7,56.0,1259,4.78,4.81,2.96,38.1838889,-83.4327778
0.41,Ideal,G,IF,61.7,56.0,1259,4.79,4.81,2.96,25.7738889,-80.1938889
0.5,Good,G,VS2,59.3,65.0,1259,5.1,5.12,3.03,33.7513889,-84.7477778
0.5,Good,E,SI1,61.8,62.0,1259,5.05,5.08,3.13,29.9544444,-90.075
0.56,VeryGood,E,SI2,63.5,57.0,1259,5.24,5.21,3.32,32.7555556,-98.9019444
0.51,Good,G,SI1,63.7,55.0,1259,5.1,5.07,3.24,35.9605556,-85.8141667
0.55,VeryGood,F,SI1,62.9,58.0,1260,5.23,5.26,3.3,55.350414,21.465986
0.44,Ideal,F,VVS1,61.5,57.0,1260,4.86,4.9,3.0,44.35,-78.733333
0.54,Ideal,I,VS2,61.9,56.0,1260,5.2,5.26,3.24,41.2863889,-96.2341667
0.54,Ideal,F,SI1,61.5,55.0,1260,5.23,5.28,3.23,45.7394444,-91.9252778
0.55,Ideal,J,VS2,61.7,54.0,1260,5.34,5.29,3.28,33.5508333,-79.0416667
0.59,VeryGood,J,VS2,62.1,57.0,1261,5.34,5.39,3.33,42.2097222,-79.4669444
0.52,VeryGood,F,SI1,60.0,58.0,1261,5.21,5.26,3.14,35.2233333,-114.2222222
0.52,VeryGood,F,SI1,61.3,56.0,1261,5.2,5.24,3.2,41.4438889,-80.5888889
0.51,VeryGood,G,SI1,63.1,56.0,1261,5.08,5.16,3.23,41.6302778,-87.8538889
0.51,VeryGood,G,SI1,61.9,57.0,1261,5.09,5.15,3.17,43.683333,-79.766667
0.51,VeryGood,G,SI1,59.7,58.0,1261,5.2,5.26,3.12,32.9125,-96.6386111
0.4,VeryGood,F,IF,62.9,55.0,1261,4.68,4.7,2.95,33.4222222,-111.8219444
0.43,Ideal,F,VVS1,60.3,59.0,1261,4.89,4.93,2.96,40.2572222,-74.3961111
0.4,Ideal,F,IF,61.8,55.0,1261,4.74,4.8,2.95,51.333333,-1.75
0.47,Ideal,E,VS2,61.7,56.0,1261,5.01,4.98,3.08,41.9575,-88.0808333
0.49,Premium,F,VS2,59.2,57.0,1261,5.21,5.16,3.07,47.4019444,-122.3230556
0.42,VeryGood,E,VVS2,59.4,60.0,1262,4.88,4.91,2.91,44.8011111,-68.7783333
0.6,VeryGood,J,VS2,,59.4,1262,,5.51,3.29,32.525,-93.75
0.5,VeryGood,H,VS2,62.8,58.0,1262,5.03,5.07,3.17,33.9533333,-117.3952778
0.58,VeryGood,H,SI1,62.4,55.0,1262,5.32,5.36,3.33,38.895,-77.0366667
0.52,VeryGood,I,VS1,61.5,56.3,1262,5.16,5.19,3.18,39.7286111,-121.8363889
0.57,Good,D,SI2,63.8,57.0,1262,5.24,5.26,3.35,52.583333,-2.133333
1.03,Fair,E,I1,78.2,54.0,1262,5.72,5.59,4.42,28.019735,-81.610977
0.48,Good,G,VS1,57.8,60.9,1262,5.12,5.19,2.97,38.0608333,-97.9294444
0.45,Good,F,VS1,60.1,61.8,1262,4.96,4.98,2.99,30.3319444,-81.6558333
0.53,Ideal,E,SI2,63.0,57.0,1262,5.16,5.13,3.24,43.4930556,-124.2175
0.46,VeryGood,D,VS2,63.2,56.0,1262,4.92,4.89,3.1,40.7855556,-74.9163889
0.5,Premium,E,SI2,60.1,60.0,1262,5.13,5.05,3.06,42.2011111,-85.58
0.4,Ideal,F,VVS1,62.5,57.0,1263,4.72,4.75,2.96,-38.15,141.883333
0.4,Ideal,F,VVS1,61.7,56.0,1263,4.72,4.75,2.92,39.997876,-76.354127
0.4,Premium,F,VVS1,60.8,59.0,1263,4.74,4.76,2.89,46.5147222,-122.1588889
0.4,Premium,D,VVS2,60.4,59.0,1263,4.76,4.77,2.88,36.175,-115.1363889
0.4,Ideal,F,VVS1,61.3,56.0,1263,4.73,4.76,2.91,38.306831,-90.403614
0.4,Ideal,F,VVS1,61.3,55.0,1263,4.75,4.78,2.92,40.5158333,-75.5555556
0.45,VeryGood,G,VVS1,60.1,58.0,1263,4.95,4.97,2.98,33.0461111,-96.9938889
0.4,VeryGood,D,VVS2,62.2,54.0,1263,4.75,4.77,2.96,36.1455556,-119.0597222
0.4,Ideal,D,VVS2,61.9,56.0,1263,4.74,4.76,2.94,19.340018,73.775732
0.4,Premium,F,VVS1,61.1,59.0,1263,4.75,4.78,2.91,53.583333,-0.65
0.4,Premium,D,VVS2,60.7,60.0,1263,4.74,4.78,2.89,33.6675,-84.0177778
0.4,VeryGood,F,VVS1,61.9,57.0,1263,4.69,4.71,2.91,36.5233333,-119.2858333
0.4,Ideal,D,VVS2,62.0,56.0,1263,4.71,4.74,2.93,35.3766667,-87.0061111
0.4,Premium,D,VVS2,60.8,59.0,1263,4.76,4.81,2.91,27.8533333,-82.3827778
0.45,Premium,G,VVS1,60.8,58.0,1263,4.92,4.98,3.01,55.833333,-4.25
0.4,Ideal,F,VVS1,60.7,56.0,1263,4.77,4.79,2.9,41.2333333,-80.4488889
0.29,VeryGood,D,VS1,62.9,55.0,504,4.21,4.25,2.66,35.9447222,-96.065
0.28,VeryGood,H,VVS1,59.9,62.0,504,4.23,4.28,2.55,23.063656,-109.702438
0.28,Premium,G,VVS2,60.2,60.0,504,4.24,4.26,2.56,45.5236111,-122.675
0.28,VeryGood,H,VVS1,61.5,58.0,504,4.17,4.22,2.58,35.0525,-78.8786111
0.35,Premium,H,SI1,62.4,58.0,504,4.47,4.54,2.81,41.581352,-87.769858
0.35,VeryGood,H,SI1,61.3,55.0,504,4.55,4.58,2.8,34.8697222,-111.7602778
0.35,Good,H,SI1,63.2,57.0,504,4.48,4.51,2.84,33.9172222,-118.0111111
0.29,Ideal,D,VS1,61.7,57.0,504,4.23,4.26,2.62,39.1619444,-84.4569444
0.35,Good,H,SI1,63.3,54.0,504,4.51,4.53,2.86,37.1575,-92.9405556
0.23,VeryGood,F,VVS2,61.2,55.0,505,3.97,4.01,2.44,45.6388889,-122.6602778
0.23,VeryGood,F,VVS2,60.4,61.0,505,3.93,3.95,2.38,28.3505556,-80.7255556
0.23,VeryGood,F,VVS2,63.3,57.0,505,3.91,3.93,2.48,33.1580556,-117.3497222
0.23,VeryGood,F,VVS2,62.9,57.0,505,3.9,3.95,2.47,36.778261,-119.417932
0.23,VeryGood,E,VVS2,61.6,61.0,505,3.92,3.97,2.43,41.1108333,-112.0252778
0.23,VeryGood,E,VVS2,60.6,60.0,505,3.93,3.99,2.4,38.9716667,-95.235
0.23,VeryGood,E,VVS2,62.6,59.0,505,3.93,3.96,2.47,33.8358333,-118.3397222
0.23,VeryGood,E,VVS2,61.2,60.0,505,3.97,4.0,2.44,42.863682,-84.700817
0.23,VeryGood,E,VVS2,61.9,60.0,505,3.93,3.96,2.44,30.093395,-81.718981
0.23,VeryGood,E,VVS2,60.8,61.0,505,3.91,3.94,2.39,40.1947222,-92.5830556
0.23,VeryGood,E,VVS2,61.3,57.0,505,3.97,4.02,2.45,39.7872222,-77.3688889
0.23,VeryGood,E,VVS2,64.1,58.0,505,3.85,3.89,2.48,26.0108333,-80.1497222
0.23,VeryGood,E,VVS2,61.4,62.0,505,3.9,3.95,2.41,37.487256,-121.203852
0.23,VeryGood,E,VVS2,61.6,57.0,505,3.95,3.97,2.44,41.7,-71.6833333
0.23,VeryGood,E,VVS2,62.3,55.0,505,3.9,3.93,2.44,39.6836111,-75.75
0.23,VeryGood,E,VVS2,62.7,55.0,505,3.9,3.95,2.46,41.45589,-70.61411
0.23,VeryGood,E,VVS2,61.1,59.0,505,3.94,3.98,2.42,28.5380556,-81.3794444
0.23,VeryGood,E,VVS2,61.1,58.0,505,3.93,3.99,2.42,35.7452778,-81.685
0.23,VeryGood,E,VVS2,62.8,58.0,505,3.92,3.94,2.47,35.7452778,-81.685
0.23,VeryGood,E,VVS2,61.2,60.0,505,3.92,3.96,2.41,18.2030556,-67.14
0.23,VeryGood,E,VVS2,61.4,60.0,505,3.93,3.98,2.43,26.7080556,-80.2308333
0.4,Ideal,D,VVS2,61.3,56.0,1263,4.75,4.78,2.92,49.516667,-115.766667
0.4,Premium,F,VVS1,60.2,59.0,1263,4.74,4.76,2.86,39.8208333,-84.0194444
0.4,Ideal,D,VVS2,62.2,55.0,1263,4.72,4.74,2.94,34.4263889,-117.3
0.54,Good,D,SI1,63.7,57.0,1263,5.22,5.14,3.3,28.5380556,-81.3794444
0.53,Ideal,I,VS1,61.6,55.0,1263,5.21,5.25,3.22,39.9613889,-105.5102778
0.55,Premium,F,SI2,60.6,58.0,1263,5.31,5.28,3.21,34.464057,-92.573202
0.55,Good,H,SI1,63.6,55.0,1263,5.23,5.18,3.31,28.4772222,-81.9061111
0.55,Ideal,F,SI2,62.4,56.0,1263,5.26,5.22,3.27,42.4927778,-92.3427778
